State,City,Property_Type,BHK,Size_in_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities_Score,Facing,Owner_Type,Availability_Status,Age_of_Property,Price_INR,Price_Lakhs
rajasthan,ajmer,apartment,2,572,1993,fully_furnished,4,5,11,2,good,yes,no,5,east,broker,ready,31,1904024.319313373,19.04024319313373
rajasthan,jodhpur,apartment,1,635,2022,semi_furnished,15,16,4,8,good,no,basic,0,north_west,owner,ready,2,2055894.5350289594,20.558945350289594
rajasthan,udaipur,apartment,3,1469,2021,semi_furnished,0,27,1,1,good,no,high,2,west,owner,ready,3,5200172.395984236,52.00172395984236
rajasthan,ajmer,independent_house,1,3863,2006,unfurnished,11,12,4,2,poor,yes,high,1,east,owner,ready,18,6304361.166459273,63.043611664592724
rajasthan,kota,independent_house,2,2078,1998,unfurnished,0,1,3,2,good,no,basic,7,west,broker,ready,26,5318527.719330449,53.185277193304486
rajasthan,jodhpur,apartment,2,632,1994,unfurnished,1,2,10,1,good,yes,basic,7,east,builder,ready,30,1382143.8084386818,13.821438084386818
rajasthan,ajmer,apartment,2,2864,2010,unfurnished,7,8,6,3,excellent,no,basic,4,south_west,owner,ready,14,8269156.857785839,82.69156857785839
rajasthan,kota,apartment,3,2368,1992,unfurnished,17,34,8,2,good,yes,high,6,north_east,owner,ready,32,5887196.228824989,58.87196228824989
rajasthan,udaipur,duplex,2,665,1992,semi_furnished,23,25,3,8,good,yes,no,5,west,owner,ready,32,2471857.1403291156,24.718571403291154
rajasthan,jaipur,villa,2,2637,2022,semi_furnished,0,34,8,4,good,yes,basic,8,south,owner,ready,2,19670731.804401677,196.70731804401677
rajasthan,jodhpur,apartment,6,3654,1992,semi_furnished,0,1,2,7,average,yes,basic,3,north,broker,ready,32,12432247.949871464,124.32247949871464
rajasthan,jaipur,duplex,3,2804,2007,semi_furnished,13,14,7,8,good,yes,basic,9,west,builder,ready,17,18403745.042176086,184.03745042176087
rajasthan,udaipur,apartment,3,538,1992,unfurnished,15,32,3,4,excellent,yes,high,0,south_west,owner,ready,32,1593692.455341844,15.93692455341844
rajasthan,ajmer,independent_house,3,946,2018,unfurnished,18,29,11,5,good,no,no,3,south_east,owner,under_construction,6,5009563.615552812,50.09563615552812
rajasthan,ajmer,duplex,3,1928,1994,unfurnished,2,19,10,5,excellent,yes,basic,4,east,owner,under_construction,30,7515437.335957186,75.15437335957186
rajasthan,udaipur,apartment,1,1905,1998,fully_furnished,0,30,3,9,good,yes,high,2,south,builder,ready,26,3933463.7571904506,39.33463757190451
rajasthan,udaipur,independent_house,1,3823,2001,unfurnished,7,23,8,7,average,yes,basic,3,north_west,owner,under_construction,23,8251274.172973075,82.51274172973075
rajasthan,jodhpur,apartment,3,1765,2005,semi_furnished,4,5,10,7,average,yes,basic,6,north,builder,ready,19,7503803.282266291,75.03803282266291
rajasthan,kota,apartment,2,3332,2016,semi_furnished,16,23,2,7,excellent,no,basic,0,west,broker,ready,8,9261661.595923886,92.61661595923886
rajasthan,jaipur,independent_house,1,2352,1998,fully_furnished,26,35,12,2,excellent,yes,basic,0,north_west,owner,under_construction,26,5733017.763010675,57.33017763010675
rajasthan,jaipur,duplex,2,472,2011,semi_furnished,4,7,9,2,excellent,yes,basic,2,east,owner,ready,13,3188156.218332563,31.88156218332563
rajasthan,ajmer,apartment,1,562,2006,unfurnished,9,31,8,5,excellent,yes,basic,9,south_west,owner,ready,18,1941920.695622199,19.41920695622199
rajasthan,ajmer,duplex,4,622,1990,fully_furnished,7,14,4,7,average,no,high,4,north_west,owner,under_construction,34,3633167.351108975,36.33167351108975
rajasthan,jodhpur,duplex,2,2397,1992,unfurnished,23,27,9,3,good,yes,no,6,north_east,owner,ready,32,5857302.942733342,58.57302942733342
rajasthan,udaipur,apartment,1,584,1994,fully_furnished,22,23,1,3,poor,yes,no,4,north_west,broker,ready,30,1015266.686688161,10.15266686688161
rajasthan,jaipur,apartment,3,494,2011,semi_furnished,11,26,14,3,poor,yes,no,0,north_west,builder,ready,13,2027929.9009588438,20.27929900958844
rajasthan,jodhpur,independent_house,3,1083,1990,semi_furnished,6,7,11,5,average,no,basic,2,west,owner,ready,34,2956690.935854816,29.56690935854816
rajasthan,ajmer,independent_house,3,3780,1993,semi_furnished,18,21,10,9,good,yes,basic,5,north_east,owner,ready,31,13771112.750021998,137.71112750022
rajasthan,ajmer,apartment,2,1375,2011,unfurnished,23,24,9,5,good,no,basic,0,north,owner,ready,13,4156903.5172207817,41.56903517220782
rajasthan,jaipur,duplex,2,3619,2013,semi_furnished,16,17,14,7,average,yes,basic,5,south_east,broker,ready,11,17011156.833062634,170.11156833062634
rajasthan,ajmer,villa,3,3790,2021,fully_furnished,3,9,8,5,good,no,high,3,north,owner,ready,3,35113551.04501026,351.13551045010263
rajasthan,ajmer,apartment,2,3650,1991,semi_furnished,14,15,8,4,good,no,basic,6,north,owner,ready,33,8152202.078864929,81.52202078864929
rajasthan,kota,independent_house,2,3101,1994,fully_furnished,3,4,1,3,average,no,no,6,south_west,broker,ready,30,7631163.202745237,76.31163202745238
rajasthan,udaipur,apartment,5,1714,1996,unfurnished,3,24,8,1,excellent,yes,basic,2,north_west,owner,ready,28,4948163.786827903,49.48163786827903
rajasthan,ajmer,apartment,2,2944,1997,unfurnished,15,31,1,1,average,yes,no,3,north,broker,ready,27,5123089.45278835,51.2308945278835
rajasthan,kota,duplex,2,3772,2001,fully_furnished,2,12,10,3,good,no,basic,2,north_west,broker,ready,23,12085418.821682708,120.85418821682708
rajasthan,jodhpur,villa,2,3632,2017,unfurnished,7,8,13,9,poor,no,no,2,south,owner,under_construction,7,21068819.94486584,210.68819944865842
rajasthan,ajmer,apartment,1,460,1991,fully_furnished,16,17,1,5,good,yes,no,7,west,broker,under_construction,33,1291973.0558681926,12.919730558681925
rajasthan,jodhpur,independent_house,2,3308,2003,unfurnished,8,9,2,1,poor,yes,basic,9,north_east,owner,ready,21,8941688.88251748,89.4168888251748
rajasthan,ajmer,independent_house,1,2519,2008,semi_furnished,16,17,2,4,good,yes,high,3,south_west,owner,under_construction,16,6081538.456269002,60.815384562690014
rajasthan,jaipur,apartment,2,1860,2010,unfurnished,15,16,14,7,excellent,yes,high,0,north_west,owner,under_construction,14,6161219.095401018,61.61219095401018
rajasthan,kota,apartment,2,881,2019,semi_furnished,26,35,5,8,average,yes,basic,1,west,broker,under_construction,5,3271357.4089450254,32.713574089450255
rajasthan,kota,independent_house,1,514,2010,semi_furnished,1,13,7,9,good,yes,basic,5,north,owner,ready,14,2847770.1059399038,28.47770105939904
rajasthan,jaipur,independent_house,3,1629,2017,semi_furnished,7,12,6,8,average,yes,high,8,north_west,owner,under_construction,7,10025479.310670758,100.25479310670758
rajasthan,udaipur,apartment,3,3805,2022,semi_furnished,10,30,4,7,good,yes,basic,0,south,builder,ready,2,15765613.134935323,157.65613134935325
rajasthan,kota,apartment,2,3777,1996,unfurnished,2,3,1,4,poor,yes,no,5,west,owner,ready,28,6715578.546621378,67.15578546621377
rajasthan,jodhpur,apartment,5,1310,2005,semi_furnished,4,5,13,6,excellent,yes,no,0,south_west,owner,under_construction,19,6863960.680856797,68.63960680856798
rajasthan,kota,apartment,3,953,2014,fully_furnished,5,37,5,4,poor,yes,no,4,west,owner,under_construction,10,3777518.281803878,37.77518281803878
rajasthan,udaipur,independent_house,3,2305,2019,semi_furnished,8,13,4,3,good,yes,basic,9,east,broker,ready,5,12979757.312494786,129.79757312494786
rajasthan,jodhpur,apartment,2,1955,2006,semi_furnished,3,13,9,2,good,yes,basic,4,north_west,builder,under_construction,18,4762081.744041261,47.620817440412615
rajasthan,jodhpur,apartment,4,3606,2005,fully_furnished,13,28,6,5,excellent,yes,basic,7,north_east,broker,ready,19,23229370.461449686,232.29370461449687
rajasthan,jaipur,villa,4,1574,1993,unfurnished,4,5,5,9,average,no,basic,1,south_west,owner,ready,31,6709005.775236637,67.09005775236638
rajasthan,ajmer,apartment,2,2995,2019,semi_furnished,19,20,13,1,excellent,no,basic,3,south_west,owner,under_construction,5,12439574.747331621,124.3957474733162
rajasthan,jaipur,apartment,3,539,2009,semi_furnished,14,28,4,3,average,yes,no,8,north_east,owner,ready,15,2317950.448630506,23.179504486305063
rajasthan,ajmer,duplex,3,2854,1994,semi_furnished,18,36,5,3,average,yes,basic,5,east,builder,ready,30,9186319.444283677,91.86319444283677
rajasthan,jaipur,independent_house,2,889,2003,semi_furnished,17,18,3,7,poor,no,high,3,north_east,owner,ready,21,2625796.171280957,26.257961712809568
rajasthan,ajmer,independent_house,2,2330,2017,semi_furnished,22,23,8,9,excellent,no,basic,3,south,owner,ready,7,12844158.384213828,128.44158384213827
rajasthan,kota,apartment,1,1296,1999,fully_furnished,15,27,9,5,good,no,no,3,north_west,broker,under_construction,25,3375599.4671977484,33.75599467197748
rajasthan,jodhpur,apartment,2,604,2019,semi_furnished,1,2,1,3,poor,yes,basic,7,south_east,owner,ready,5,1973335.4416811077,19.73335441681108
rajasthan,ajmer,independent_house,1,2742,2021,unfurnished,27,31,12,2,poor,no,basic,4,south_west,owner,ready,3,7152457.747753469,71.52457747753469
rajasthan,kota,independent_house,3,3308,2001,unfurnished,17,18,5,5,average,no,no,4,north_west,owner,under_construction,23,11295013.784390837,112.95013784390837
rajasthan,udaipur,apartment,3,3029,2005,fully_furnished,9,23,11,4,average,yes,basic,3,west,broker,under_construction,19,11912733.694353832,119.12733694353832
rajasthan,jaipur,apartment,4,3118,2015,unfurnished,5,16,6,3,good,no,basic,4,south_west,broker,ready,9,11343254.80130891,113.43254801308909
rajasthan,udaipur,duplex,3,1304,2005,semi_furnished,25,26,3,6,poor,no,no,8,north,owner,ready,19,5303859.504850473,53.03859504850473
rajasthan,kota,apartment,2,3655,2006,unfurnished,17,25,3,4,excellent,yes,high,4,north_east,broker,under_construction,18,7624053.256619947,76.24053256619948
rajasthan,udaipur,apartment,1,417,2012,fully_furnished,18,37,6,6,excellent,no,basic,2,north,owner,under_construction,12,1742462.1318537898,17.4246213185379
rajasthan,udaipur,apartment,4,3854,2011,fully_furnished,7,35,13,2,average,yes,basic,7,north_east,owner,under_construction,13,19055522.562705822,190.55522562705823
rajasthan,kota,villa,2,3183,2010,semi_furnished,14,22,8,6,good,no,basic,6,north_west,builder,under_construction,14,15803490.1822871,158.034901822871
rajasthan,jodhpur,villa,3,1020,2023,unfurnished,8,9,2,3,average,yes,basic,3,south,broker,ready,1,8057905.540562724,80.57905540562724
rajasthan,ajmer,villa,1,1042,1994,unfurnished,4,34,12,3,good,yes,high,9,south_east,owner,ready,30,4225635.543583259,42.25635543583259
rajasthan,jaipur,apartment,2,941,2020,semi_furnished,12,23,10,4,good,yes,basic,4,west,builder,ready,4,3536468.9063185067,35.36468906318507
rajasthan,ajmer,apartment,2,3979,2022,semi_furnished,13,27,7,4,excellent,yes,no,0,south_east,owner,ready,2,10958130.293214848,109.58130293214849
rajasthan,jaipur,apartment,1,3663,1992,unfurnished,9,10,12,3,poor,yes,basic,9,south_east,owner,ready,32,6121567.133448408,61.21567133448408
rajasthan,ajmer,independent_house,3,597,2008,unfurnished,1,16,1,1,average,yes,basic,4,north_west,owner,under_construction,16,2642052.510922386,26.42052510922386
rajasthan,udaipur,independent_house,3,1665,2007,unfurnished,3,4,1,1,good,yes,basic,7,south,owner,ready,17,7171812.344252071,71.7181234425207
rajasthan,jodhpur,duplex,2,2538,2017,unfurnished,26,31,13,8,good,yes,basic,4,west,owner,under_construction,7,13689499.996324196,136.89499996324196
rajasthan,udaipur,apartment,4,1425,2004,unfurnished,1,4,12,2,good,yes,basic,8,north_east,owner,under_construction,20,7731258.423356289,77.31258423356289
rajasthan,jodhpur,independent_house,2,1187,2022,fully_furnished,4,14,2,5,good,yes,no,5,north,builder,ready,2,6048998.1622976,60.489981622975996
rajasthan,kota,independent_house,1,1376,2017,semi_furnished,4,16,9,7,poor,no,no,0,north_east,broker,under_construction,7,4511650.5297893165,45.11650529789316
rajasthan,jaipur,apartment,4,1008,1997,unfurnished,18,19,5,3,excellent,no,basic,7,east,broker,ready,27,3574788.179159854,35.74788179159854
rajasthan,jaipur,apartment,2,864,2019,semi_furnished,2,3,1,8,good,yes,basic,4,east,owner,ready,5,3890379.998600454,38.90379998600454
rajasthan,kota,independent_house,4,2420,1990,unfurnished,1,3,6,2,poor,yes,basic,5,north_east,owner,ready,34,6917355.826689116,69.17355826689116
rajasthan,ajmer,duplex,4,3756,1996,unfurnished,19,20,2,7,excellent,yes,no,1,south_west,owner,under_construction,28,12392743.40643822,123.9274340643822
rajasthan,kota,apartment,2,3224,2003,semi_furnished,1,2,12,4,good,yes,high,7,south_east,broker,under_construction,21,10784857.823492082,107.84857823492082
rajasthan,kota,duplex,2,1427,2010,semi_furnished,6,20,14,4,average,yes,no,6,north_east,owner,ready,14,7136356.86230918,71.36356862309181
rajasthan,jodhpur,independent_house,1,1661,1995,unfurnished,22,26,11,4,average,yes,basic,0,south_east,owner,ready,29,2511690.7034685235,25.116907034685234
rajasthan,kota,apartment,2,2999,2006,unfurnished,9,19,9,9,good,yes,no,3,west,owner,ready,18,9092521.180883488,90.92521180883487
rajasthan,jaipur,apartment,3,3910,2003,unfurnished,21,33,12,4,poor,yes,no,1,north,broker,ready,21,8290455.998639442,82.90455998639442
rajasthan,udaipur,apartment,2,3356,1996,unfurnished,14,34,14,4,good,no,basic,8,south_west,owner,ready,28,7245135.005899629,72.45135005899628
rajasthan,jodhpur,apartment,1,3861,2004,fully_furnished,27,28,7,6,good,yes,basic,7,east,owner,ready,20,10474535.04996488,104.74535049964881
rajasthan,jodhpur,apartment,3,2429,1997,unfurnished,13,14,1,4,excellent,yes,high,1,south_east,owner,under_construction,27,5818996.324678053,58.18996324678053
rajasthan,ajmer,apartment,3,3800,1999,unfurnished,13,14,4,5,average,yes,no,1,north_east,owner,ready,25,8204102.499349041,82.04102499349041
rajasthan,udaipur,duplex,3,2217,2018,semi_furnished,28,29,10,4,poor,no,high,7,south_east,owner,under_construction,6,11368233.067540351,113.68233067540352
rajasthan,jodhpur,independent_house,3,640,2008,fully_furnished,25,26,11,2,poor,yes,basic,8,north_east,owner,ready,16,4452911.098576928,44.52911098576928
rajasthan,kota,villa,3,2038,1991,semi_furnished,7,33,1,5,good,yes,basic,4,south,owner,ready,33,8218946.088826011,82.18946088826011
rajasthan,jodhpur,apartment,4,3256,1997,unfurnished,3,5,7,2,average,no,no,6,north_east,broker,ready,27,8118323.438649463,81.18323438649463
rajasthan,jodhpur,apartment,2,1918,2019,semi_furnished,1,2,5,5,average,yes,no,0,west,broker,ready,5,4432875.655166136,44.328756551661364
rajasthan,jodhpur,apartment,3,3343,2007,fully_furnished,6,9,5,5,good,no,high,9,north_east,owner,under_construction,17,17323726.395175394,173.23726395175393
rajasthan,ajmer,villa,2,1407,1991,semi_furnished,15,19,9,5,poor,yes,basic,0,south_west,owner,ready,33,3082645.6165757948,30.826456165757946
rajasthan,jodhpur,apartment,5,3532,1994,semi_furnished,23,27,7,9,good,no,no,1,north,broker,under_construction,30,11832782.861228453,118.32782861228453
rajasthan,jodhpur,apartment,2,3533,2002,unfurnished,22,27,12,1,good,yes,basic,2,south_east,owner,ready,22,7080860.831591476,70.80860831591475
rajasthan,ajmer,independent_house,5,2161,2000,semi_furnished,25,26,14,5,excellent,no,basic,0,south_east,owner,ready,24,11405800.062805697,114.05800062805697
rajasthan,udaipur,independent_house,3,3214,1997,semi_furnished,2,37,4,8,good,yes,high,6,west,owner,ready,27,12268951.432915205,122.68951432915205
rajasthan,jaipur,villa,3,2188,2006,fully_furnished,23,37,1,3,average,yes,basic,6,north_east,owner,ready,18,15830615.911890646,158.30615911890646
rajasthan,ajmer,apartment,2,1875,2000,unfurnished,13,14,4,5,poor,yes,no,0,east,owner,under_construction,24,3073870.1630702685,30.738701630702685
rajasthan,ajmer,apartment,2,3748,2015,unfurnished,2,3,8,5,poor,yes,basic,4,north_west,owner,under_construction,9,8824601.72231994,88.2460172231994
rajasthan,jodhpur,villa,3,1582,2023,unfurnished,20,21,1,2,excellent,no,basic,9,north,broker,ready,1,16430690.826556792,164.30690826556793
rajasthan,jodhpur,independent_house,2,3710,1992,fully_furnished,20,37,10,8,average,no,no,6,south,owner,under_construction,32,10916899.160407584,109.16899160407584
rajasthan,jaipur,apartment,4,2490,2014,unfurnished,7,8,7,3,poor,yes,basic,9,east,broker,under_construction,10,11503433.932696505,115.03433932696504
rajasthan,jodhpur,apartment,3,2340,2013,unfurnished,5,6,6,2,excellent,no,basic,0,south,owner,ready,11,6508895.872936343,65.08895872936343
rajasthan,kota,villa,4,3322,2012,fully_furnished,1,2,11,7,excellent,no,basic,4,north_west,owner,ready,12,38234059.69637001,382.34059696370014
rajasthan,jodhpur,duplex,2,812,2019,unfurnished,1,6,12,4,excellent,yes,no,1,east,owner,ready,5,5241981.89756308,52.419818975630804
rajasthan,jodhpur,independent_house,1,3910,2016,fully_furnished,19,39,3,6,poor,no,basic,2,east,broker,ready,8,12304087.61017943,123.0408761017943
rajasthan,kota,villa,3,1737,1999,semi_furnished,10,11,10,8,average,yes,basic,5,east,owner,ready,25,11413326.41293002,114.13326412930019
rajasthan,jaipur,independent_house,2,3623,1998,fully_furnished,4,5,7,8,poor,yes,basic,5,west,broker,ready,26,9892652.223491415,98.92652223491416
rajasthan,kota,apartment,4,1503,1991,fully_furnished,9,10,13,9,poor,no,basic,6,east,builder,ready,33,5623656.790221308,56.23656790221308
rajasthan,ajmer,apartment,3,3608,2010,semi_furnished,27,39,8,4,good,yes,no,1,south_east,owner,ready,14,11194658.792941565,111.94658792941564
rajasthan,kota,independent_house,1,2148,2000,semi_furnished,17,38,2,3,average,yes,basic,4,south_west,owner,ready,24,5045419.474751365,50.454194747513654
rajasthan,udaipur,apartment,3,1873,1999,unfurnished,0,7,8,4,poor,no,no,7,north_east,owner,ready,25,5280398.409284859,52.80398409284859
rajasthan,ajmer,villa,3,1809,2014,unfurnished,7,36,10,3,good,yes,high,1,south_west,broker,under_construction,10,12510250.796496542,125.10250796496543
rajasthan,jodhpur,independent_house,3,2100,1994,semi_furnished,0,18,12,1,good,yes,high,3,north_west,owner,ready,30,7788788.236490921,77.88788236490922
rajasthan,ajmer,duplex,3,2830,2011,semi_furnished,9,10,6,3,excellent,yes,basic,5,north_west,owner,ready,13,16965651.403428383,169.65651403428384
rajasthan,jaipur,independent_house,2,564,1994,fully_furnished,6,7,14,3,good,yes,high,6,north_east,owner,under_construction,30,3130237.5371317067,31.302375371317066
rajasthan,jaipur,apartment,2,1108,1998,unfurnished,21,36,5,6,good,no,basic,6,south_west,owner,ready,26,2807549.738435434,28.075497384354343
rajasthan,kota,apartment,3,2749,2000,fully_furnished,6,31,11,4,poor,yes,high,9,north_east,owner,ready,24,10834546.356682342,108.34546356682341
rajasthan,ajmer,apartment,1,1173,1994,unfurnished,7,8,13,3,average,yes,basic,8,south,owner,under_construction,30,1877851.301165609,18.778513011656088
